order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,amount,channel,status
O001494,2024-09-08,C0172,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,3,159000,477000,전화,배송완료
O002117,2024-09-08,C0190,P0026,승승 콜드브루 스틱 30개입,식품,1,18000,18000,웹,배송완료
O000109,2024-09-09,C0069,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,2,29000,58000,앱,배송완료
O000675,2024-09-09,C0014,P0028,리빙 4계절 차렵이불 퀸,생활용품,3,58650,175950,전화,배송중
O001223,2024-09-09,C0110,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,21000,21000,웹,배송완료
O001400,2024-09-09,C0173,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,16150,32300,전화,배송완료
O001655,2024-09-09,C0053,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O002305,2024-09-09,C0192,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,40500,81000,웹,배송완료
O000490,2024-09-10,C0139,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,27200,54400,전화,배송완료
O002243,2024-09-10,C0113,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,34000,68000,앱,배송완료
O000638,2024-09-11,C0039,P0016,승승 슬림핏 청바지,패션의류,1,47200,47200,웹,배송완료
O001379,2024-09-11,C0020,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,배송완료
O002137,2024-09-11,C0152,P0029,리빙 극세사 베개 2개세트,생활용품,1,29000,29000,앱,환불
O001359,2024-09-12,C0141,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,30600,30600,웹,배송완료
O001699,2024-09-13,C0090,P0010,장구 공기청정기 미세 30평형,가전,2,296100,592200,전화,배송완료
O000126,2024-09-14,C0060,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,17100,17100,웹,결제완료
O000803,2024-09-14,C0001,P0038,북하우스 코딩 입문 자습서,도서,1,22400,22400,앱,배송완료
O001095,2024-09-14,C0083,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,웹,배송완료
O001557,2024-09-14,C0026,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,3,45000,135000,웹,배송완료
O000164,2024-09-15,C0047,P0018,승승 방수 트레킹 자켓,패션의류,2,99000,198000,앱,배송완료
O000340,2024-09-15,C0185,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,2,39000,78000,앱,배송완료
O001990,2024-09-15,C0028,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,2,34000,68000,웹,배송완료
O002130,2024-09-15,C0097,P0029,리빙 극세사 베개 2개세트,생활용품,3,29000,87000,웹,배송완료
O000941,2024-09-17,C0099,P0009,장구 무선 핸디 청소기,가전,1,109650,109650,웹,배송완료
O001073,2024-09-17,C0055,P0039,북하우스 어린이 그림책 10권,도서,5,89000,445000,전화,배송완료
O001498,2024-09-17,C0081,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,전화,배송완료
O001712,2024-09-17,C0065,P0033,스포라이프 요가매트 10mm,스포츠레저,1,28800,28800,웹,배송완료
O001724,2024-09-17,C0173,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,웹,배송완료
O001099,2024-09-19,C0196,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,3,219000,657000,웹,배송완료
O001230,2024-09-19,C0042,P0010,장구 공기청정기 미세 30평형,가전,2,329000,658000,전화,배송완료
O001271,2024-09-19,C0061,P0009,장구 무선 핸디 청소기,가전,1,116100,116100,웹,배송완료
O000094,2024-09-20,C0064,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,웹,배송중
O000215,2024-09-20,C0047,P0023,승승 프리미엄 원두커피 1kg,식품,1,23800,23800,웹,배송완료
O000614,2024-09-20,C0086,P0040,북하우스 자기계발 다이어리 2026,도서,2,18000,36000,전화,배송중
O000091,2024-09-21,C0101,P0011,장구 에어프라이어 5.5L,가전,1,89000,89000,앱,배송완료
O000248,2024-09-21,C0169,P0027,승승 단백질 쉐이크 2kg,식품,1,49000,49000,앱,배송완료
O001853,2024-09-21,C0147,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,웹,배송완료
O000110,2024-09-22,C0006,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,배송완료
O000730,2024-09-22,C0175,P0016,승승 슬림핏 청바지,패션의류,1,59000,59000,전화,배송완료
O001058,2024-09-23,C0050,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,앱,배송완료
O000013,2024-09-24,C0072,P0027,승승 단백질 쉐이크 2kg,식품,1,44100,44100,웹,배송완료
O000985,2024-09-24,C0088,P0016,승승 슬림핏 청바지,패션의류,1,53100,53100,웹,배송완료
O000069,2024-09-25,C0021,P0029,리빙 극세사 베개 2개세트,생활용품,2,29000,58000,앱,배송완료
O000954,2024-09-25,C0015,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송완료
O001313,2024-09-25,C0125,P0036,스포라이프 러닝화 클라우드,스포츠레저,2,99000,198000,전화,배송완료
O001594,2024-09-25,C0176,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,배송완료
O002240,2024-09-26,C0039,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O001028,2024-09-27,C0027,P0003,승승 스마트워치 Fit 5,전자기기,5,159000,795000,전화,배송완료
O001847,2024-09-27,C0180,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,배송완료
O001988,2024-09-27,C0011,P0011,장구 에어프라이어 5.5L,가전,2,89000,178000,웹,배송완료
O002228,2024-09-27,C0072,P0014,승승 데일리 코튼 후드티,패션의류,5,39000,195000,웹,배송완료
O002246,2024-09-27,C0141,P0037,북하우스 베스트셀러 소설 세트,도서,1,42000,42000,앱,배송완료
O000037,2024-09-28,C0174,P0030,리빙 대용량 식기건조대,생활용품,1,29750,29750,앱,배송완료
O000150,2024-09-28,C0154,P0014,승승 데일리 코튼 후드티,패션의류,1,33150,33150,웹,배송완료
O000532,2024-09-29,C0103,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,앱,배송완료
O001542,2024-09-29,C0060,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,전화,배송완료
O001714,2024-09-29,C0114,P0007,승승 4K 웹캠 스트리머,전자기기,2,99000,198000,웹,환불
O000092,2024-09-30,C0064,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,배송완료
O000451,2024-09-30,C0165,P0018,승승 방수 트레킹 자켓,패션의류,3,89100,267300,전화,배송완료
O000160,2024-10-01,C0189,P0012,장구 초고속 블렌더 1200W,가전,1,107100,107100,앱,배송완료
O000515,2024-10-01,C0191,P0006,승승 기계식 게이밍 키보드,전자기기,1,80100,80100,웹,배송완료
O001220,2024-10-01,C0006,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,웹,배송완료
O001267,2024-10-01,C0034,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,결제완료
O001875,2024-10-01,C0076,P0033,스포라이프 요가매트 10mm,스포츠레저,1,32000,32000,앱,배송완료
O000463,2024-10-02,C0169,P0025,승승 현미 잡곡 10kg,식품,1,39000,39000,앱,배송중
O001252,2024-10-02,C0126,P0009,장구 무선 핸디 청소기,가전,1,129000,129000,앱,배송완료
O001453,2024-10-02,C0068,P0009,장구 무선 핸디 청소기,가전,2,129000,258000,웹,배송완료
O001678,2024-10-02,C0118,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O000544,2024-10-03,C0098,P0023,승승 프리미엄 원두커피 1kg,식품,2,28000,56000,웹,배송완료
O000714,2024-10-03,C0067,P0010,장구 공기청정기 미세 30평형,가전,1,279650,279650,앱,배송완료
O001153,2024-10-03,C0107,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O001435,2024-10-03,C0116,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,앱,배송완료
O001675,2024-10-03,C0093,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,18900,18900,웹,배송완료
O002143,2024-10-03,C0054,P0024,승승 유기농 견과류 믹스 1kg,식품,1,20700,20700,전화,취소
O000180,2024-10-04,C0146,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,취소
O000438,2024-10-04,C0173,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O001324,2024-10-04,C0199,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,16150,16150,앱,배송완료
O001888,2024-10-04,C0159,P0030,리빙 대용량 식기건조대,생활용품,1,31500,31500,앱,배송완료
O002043,2024-10-04,C0128,P0038,북하우스 코딩 입문 자습서,도서,1,28000,28000,앱,배송중
O001685,2024-10-05,C0073,P0040,북하우스 자기계발 다이어리 2026,도서,5,15300,76500,웹,결제완료
O002191,2024-10-05,C0193,P0034,스포라이프 조절식 덤벨 24kg,스포츠레저,1,159000,159000,전화,배송완료
O001011,2024-10-06,C0157,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,26100,26100,웹,결제완료
O001399,2024-10-06,C0001,P0013,장구 전기포트 1.7L 온도조절,가전,3,49000,147000,웹,배송완료
O002123,2024-10-06,C0097,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,웹,배송중
O000367,2024-10-07,C0153,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,앱,배송완료
O000487,2024-10-07,C0154,P0010,장구 공기청정기 미세 30평형,가전,3,329000,987000,웹,배송완료
O000641,2024-10-07,C0067,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,전화,배송완료
O001214,2024-10-08,C0185,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,앱,배송중
O002245,2024-10-08,C0167,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,웹,배송중
O000373,2024-10-09,C0159,P0039,북하우스 어린이 그림책 10권,도서,2,89000,178000,웹,배송완료
O001471,2024-10-09,C0030,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,웹,배송완료
O000054,2024-10-10,C0104,P0039,북하우스 어린이 그림책 10권,도서,2,75650,151300,앱,배송완료
O000058,2024-10-10,C0102,P0039,북하우스 어린이 그림책 10권,도서,2,89000,178000,전화,배송완료
O000167,2024-10-10,C0078,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O000068,2024-10-11,C0079,P0031,리빙 친환경 주방세제 리필 5L,생활용품,1,18900,18900,웹,배송중
O000587,2024-10-11,C0077,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,웹,결제완료
O001321,2024-10-11,C0053,P0005,승승 USB-C 멀티허브 7in1,전자기기,2,36000,72000,전화,배송중
O000155,2024-10-12,C0053,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,앱,배송완료
O000435,2024-10-12,C0196,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,28900,28900,웹,배송완료
O000649,2024-10-12,C0161,P0005,승승 USB-C 멀티허브 7in1,전자기기,1,45000,45000,웹,배송완료
O001258,2024-10-12,C0155,P0009,장구 무선 핸디 청소기,가전,2,109650,219300,웹,배송완료
O002370,2024-10-12,C0055,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,전화,배송완료
O001037,2024-10-13,C0197,P0025,승승 현미 잡곡 10kg,식품,1,31200,31200,앱,배송완료
O001217,2024-10-13,C0176,P0028,리빙 4계절 차렵이불 퀸,생활용품,2,62100,124200,앱,배송완료
O001323,2024-10-13,C0140,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,웹,배송중
O001508,2024-10-13,C0024,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,웹,배송중
O001680,2024-10-13,C0155,P0038,북하우스 코딩 입문 자습서,도서,2,23800,47600,웹,배송완료
O000523,2024-10-14,C0109,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,웹,배송중
O000715,2024-10-14,C0045,P0036,스포라이프 러닝화 클라우드,스포츠레저,2,99000,198000,웹,배송중
O000999,2024-10-14,C0077,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,앱,배송완료
O001403,2024-10-14,C0064,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,19800,19800,앱,배송완료
O000106,2024-10-15,C0138,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,앱,결제완료
O000274,2024-10-15,C0035,P0012,장구 초고속 블렌더 1200W,가전,3,119000,357000,앱,배송완료
O001483,2024-10-15,C0184,P0036,스포라이프 러닝화 클라우드,스포츠레저,1,99000,99000,앱,배송중
O000212,2024-10-16,C0017,P0018,승승 방수 트레킹 자켓,패션의류,1,99000,99000,전화,결제완료
O001052,2024-10-16,C0090,P0002,승승 노이즈캔슬링 헤드폰 Pro,전자기기,1,219000,219000,웹,배송완료
O000128,2024-10-17,C0146,P0010,장구 공기청정기 미세 30평형,가전,1,329000,329000,웹,배송완료
O000087,2024-10-18,C0155,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,69000,69000,웹,배송완료
O000360,2024-10-18,C0106,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,웹,취소
O000836,2024-10-18,C0068,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,2,19000,38000,앱,배송중
O002023,2024-10-18,C0005,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,앱,배송완료
O000964,2024-10-19,C0037,P0011,장구 에어프라이어 5.5L,가전,2,75650,151300,웹,배송완료
O001578,2024-10-19,C0029,P0040,북하우스 자기계발 다이어리 2026,도서,1,18000,18000,웹,배송완료
O002379,2024-10-19,C0005,P0001,승승 무선 블루투스 이어버드 SE,전자기기,1,79000,79000,앱,배송완료
O001332,2024-10-20,C0100,P0027,승승 단백질 쉐이크 2kg,식품,1,44100,44100,웹,배송완료
O001338,2024-10-20,C0146,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,29000,29000,앱,배송완료
O001503,2024-10-20,C0119,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,앱,배송완료
O001992,2024-10-20,C0001,P0023,승승 프리미엄 원두커피 1kg,식품,1,25200,25200,앱,배송완료
O001278,2024-10-21,C0021,P0012,장구 초고속 블렌더 1200W,가전,1,119000,119000,웹,결제완료
O000472,2024-10-22,C0114,P0016,승승 슬림핏 청바지,패션의류,2,59000,118000,앱,배송중
O001591,2024-10-22,C0059,P0024,승승 유기농 견과류 믹스 1kg,식품,2,23000,46000,앱,결제완료
O002018,2024-10-22,C0194,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,앱,배송중
O000038,2024-10-23,C0180,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,38250,38250,앱,배송중
O000550,2024-10-23,C0008,P0022,뷰티풀 콜라겐 수분크림,뷰티,1,26100,26100,웹,배송완료
O000748,2024-10-23,C0143,P0017,승승 베이직 무지 티셔츠 3팩,패션의류,1,29000,29000,웹,배송완료
O000864,2024-10-23,C0019,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,62100,62100,웹,배송완료
O001146,2024-10-23,C0006,P0018,승승 방수 트레킹 자켓,패션의류,1,84150,84150,웹,배송완료
O000124,2024-10-25,C0021,P0007,승승 4K 웹캠 스트리머,전자기기,3,84150,252450,앱,배송완료
O001733,2024-10-25,C0139,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,22000,22000,전화,배송중
O000089,2024-10-26,C0019,P0028,리빙 4계절 차렵이불 퀸,생활용품,1,58650,58650,앱,배송완료
O000567,2024-10-26,C0072,P0039,북하우스 어린이 그림책 10권,도서,1,80100,80100,앱,배송완료
O001839,2024-10-26,C0116,P0008,장구 로봇청소기 CleanX,가전,1,449000,449000,웹,배송완료
O002398,2024-10-26,C0101,P0014,승승 데일리 코튼 후드티,패션의류,2,39000,78000,앱,배송완료
O000654,2024-10-27,C0062,P0006,승승 기계식 게이밍 키보드,전자기기,1,89000,89000,앱,배송완료
O000980,2024-10-27,C0051,P0023,승승 프리미엄 원두커피 1kg,식품,1,28000,28000,전화,배송완료
O001299,2024-10-27,C0183,P0031,리빙 친환경 주방세제 리필 5L,생활용품,2,21000,42000,앱,결제완료
O001575,2024-10-27,C0151,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,앱,배송완료
O000601,2024-10-28,C0105,P0026,승승 콜드브루 스틱 30개입,식품,1,16200,16200,전화,배송완료
O000977,2024-10-28,C0184,P0004,승승 고속충전 보조배터리 20000mAh,전자기기,1,39000,39000,전화,배송중
O001603,2024-10-28,C0165,P0024,승승 유기농 견과류 믹스 1kg,식품,2,23000,46000,앱,배송완료
O001700,2024-10-28,C0084,P0018,승승 방수 트레킹 자켓,패션의류,3,99000,297000,앱,배송완료
O001713,2024-10-28,C0107,P0029,리빙 극세사 베개 2개세트,생활용품,1,26100,26100,웹,환불
O000063,2024-10-29,C0062,P0020,뷰티풀 비타민C 세럼 30ml,뷰티,1,30600,30600,앱,결제완료
O000209,2024-10-30,C0125,P0030,리빙 대용량 식기건조대,생활용품,1,35000,35000,앱,배송완료
O000777,2024-10-30,C0046,P0013,장구 전기포트 1.7L 온도조절,가전,2,44100,88200,전화,배송완료
O000986,2024-10-30,C0016,P0038,북하우스 코딩 입문 자습서,도서,2,28000,56000,웹,취소
O001222,2024-10-31,C0039,P0009,장구 무선 핸디 청소기,가전,2,129000,258000,웹,배송중
O001461,2024-10-31,C0162,P0032,리빙 스테인리스 텀블러 500ml,생활용품,1,17600,17600,앱,배송완료
O001706,2024-10-31,C0056,P0037,북하우스 베스트셀러 소설 세트,도서,2,42000,84000,전화,배송완료
O002237,2024-10-31,C0196,P0007,승승 4K 웹캠 스트리머,전자기기,1,99000,99000,웹,배송중
O000825,2024-11-01,C0011,P0035,스포라이프 등산 스틱 한쌍,스포츠레저,1,45000,45000,전화,배송완료
O001050,2024-11-01,C0031,P0039,북하우스 어린이 그림책 10권,도서,2,80100,160200,웹,결제완료
O001774,2024-11-01,C0194,P0021,뷰티풀 자외선차단 선크림 SPF50,뷰티,1,19000,19000,앱,결제완료
O000771,2024-11-02,C0039,P0006,승승 기계식 게이밍 키보드,전자기기,1,71200,71200,웹,취소
